transactions_id,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
1375,17:50:00,79,Male,32,Clothing,1,50,59,50
1538,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1794,19:40:00,26,Female,60,Beauty,1,300,351,300
131,22:32:00,44,Female,21,Beauty,2,300,375,600
330,20:18:00,116,Female,25,Beauty,4,50,55,200
494,20:18:00,140,Female,42,Beauty,4,50,58,200
1131,19:16:00,130,Female,21,Beauty,2,300,336,600
1330,17:49:00,20,Female,25,Beauty,4,50,48,200
1494,19:29:00,74,Female,42,Beauty,4,50,62.5,200
513,18:31:00,85,Male,24,Electronics,4,25,24.5,100
573,22:59:00,78,Male,49,Beauty,2,30,36.3,60
1513,21:47:00,19,Male,24,Electronics,4,25,31,100
1573,21:45:00,148,Male,49,Beauty,2,30,31.2,60
241,20:21:00,108,Female,23,Electronics,3,25,26.75,75
579,17:43:00,41,Female,38,Electronics,1,30,36.6,30
1241,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1579,17:38:00,119,Female,38,Electronics,1,30,28.8,30
218,20:39:00,144,Male,64,Beauty,3,30,33.9,90
846,18:46:00,13,Male,42,Beauty,1,50,59.5,50
1218,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1846,17:51:00,83,Male,42,Beauty,1,50,49.5,50
616,19:18:00,122,Male,41,Clothing,2,50,49.5,100
1616,18:41:00,121,Male,41,Clothing,2,50,59,100
523,19:18:00,110,Female,62,Electronics,1,300,375,300
643,22:26:00,63,Female,28,Electronics,3,30,28.8,90
1523,20:40:00,150,Female,62,Electronics,1,300,330,300
1643,21:47:00,12,Female,28,Electronics,3,30,33.3,90
351,22:16:00,38,Female,56,Clothing,3,30,36.6,90
809,22:51:00,124,Female,62,Beauty,2,50,50,100
954,21:03:00,87,Female,50,Electronics,3,300,321,900
1351,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1809,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1954,17:30:00,93,Female,50,Electronics,3,300,318,900
897,17:53:00,15,Female,64,Electronics,2,50,51.5,100
1897,17:12:00,137,Female,64,Electronics,2,50,62,100
147,20:30:00,101,Male,23,Electronics,1,300,297,300
204,21:04:00,101,Male,39,Beauty,1,25,31.25,25
390,20:53:00,88,Male,39,Electronics,2,50,51,100
1147,22:14:00,35,Male,23,Electronics,1,300,330,300
1204,19:24:00,72,Male,39,Beauty,1,25,27.5,25
1390,22:47:00,117,Male,39,Electronics,2,50,54,100
179,20:42:00,121,Male,31,Electronics,1,300,375,300
327,18:30:00,107,Male,57,Electronics,3,50,56,150
626,21:01:00,65,Female,26,Clothing,4,500,555,2000
873,20:20:00,137,Female,27,Electronics,4,25,29,100
1179,17:28:00,122,Male,31,Electronics,1,300,354,300
1327,21:16:00,118,Male,57,Electronics,3,50,58,150
1626,19:13:00,19,Female,26,Clothing,4,500,495,2000
1873,19:18:00,64,Female,27,Electronics,4,25,26.75,100
196,19:14:00,43,Female,32,Clothing,3,300,312,900
789,22:13:00,34,Female,61,Clothing,4,500,510,2000
1196,21:18:00,93,Female,32,Clothing,3,300,306,900
1789,17:02:00,144,Female,61,Clothing,4,500,615,2000
89,21:15:00,117,Female,55,Electronics,4,500,590,2000
707,20:34:00,117,Female,26,Clothing,1,500,580,500
909,19:43:00,71,Male,26,Electronics,1,300,288,300
1089,18:44:00,108,Female,55,Electronics,4,500,555,2000
1707,18:35:00,144,Female,26,Clothing,1,500,535,500
1909,19:41:00,17,Male,26,Electronics,1,300,339,300
51,22:09:00,78,Male,27,Beauty,3,25,24.75,75
154,17:47:00,24,Male,51,Electronics,3,300,321,900
276,21:27:00,40,Female,21,Beauty,4,25,27.5,100
497,18:11:00,127,Male,41,Clothing,4,30,37.2,120
889,22:32:00,39,Female,35,Electronics,1,50,57.5,50
1051,17:47:00,104,Male,27,Beauty,3,25,25,75
1154,21:44:00,29,Male,51,Electronics,3,300,291,900
1276,18:54:00,140,Female,21,Beauty,4,25,27,100
1497,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1889,22:48:00,80,Female,35,Electronics,1,50,56,50
122,19:02:00,1,Male,64,Electronics,4,30,35.4,120
373,22:19:00,78,Female,25,Beauty,2,300,333,600
524,19:52:00,12,Male,46,Beauty,4,300,297,1200
688,21:45:00,132,Male,56,Clothing,4,25,24.75,100
813,19:51:00,125,Male,52,Electronics,3,50,62,150
1122,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1373,20:26:00,64,Female,25,Beauty,2,300,294,600
1524,22:10:00,115,Male,46,Beauty,4,300,321,1200
1688,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1813,22:24:00,86,Male,52,Electronics,3,50,61.5,150
178,17:51:00,142,Male,40,Clothing,2,30,34.2,60
208,20:56:00,144,Female,34,Electronics,4,50,57,200
247,17:56:00,82,Male,41,Electronics,2,30,31.5,60
290,21:39:00,86,Female,30,Beauty,2,300,342,600
656,20:58:00,27,Male,29,Beauty,3,30,29.4,90
735,21:38:00,153,Female,64,Clothing,4,500,515,2000
1178,21:15:00,137,Male,40,Clothing,2,30,33,60
1208,17:44:00,9,Female,34,Electronics,4,50,47.5,200
1247,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1290,22:40:00,66,Female,30,Beauty,2,300,318,600
1656,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1735,17:26:00,86,Female,64,Clothing,4,500,505,2000
319,18:50:00,145,Male,31,Clothing,1,500,500,500
670,17:24:00,59,Male,27,Beauty,1,30,35.7,30
1319,17:17:00,76,Male,31,Clothing,1,500,585,500
1670,21:32:00,58,Male,27,Beauty,1,30,34.2,30
385,19:06:00,127,Male,50,Electronics,3,500,525,1500
1385,19:22:00,55,Male,50,Electronics,3,500,505,1500
10,22:55:00,81,Female,52,Clothing,4,50,62.5,200
26,17:54:00,51,Female,28,Electronics,2,500,600,1000
437,18:53:00,56,Female,35,Electronics,4,300,345,1200
689,20:17:00,55,Male,57,Electronics,2,50,52.5,100
1010,22:11:00,65,Female,52,Clothing,4,50,54.5,200
1026,19:10:00,60,Female,28,Electronics,2,500,520,1000
1437,19:19:00,76,Female,35,Electronics,4,300,372,1200
1689,20:54:00,114,Male,57,Electronics,2,50,47.5,100
558,17:47:00,108,Female,41,Clothing,1,25,26,25
634,19:25:00,68,Male,60,Electronics,4,500,535,2000
1558,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1634,17:18:00,90,Male,60,Electronics,4,500,520,2000
201,19:08:00,105,Male,56,Electronics,1,25,29.75,25
286,22:56:00,92,Male,55,Electronics,2,25,27.75,50
876,19:39:00,104,Male,43,Clothing,4,30,30,120
1201,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1286,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1876,19:53:00,68,Male,43,Clothing,4,30,32.1,120
55,20:32:00,57,Male,31,Beauty,4,30,31.8,120
428,22:44:00,50,Female,40,Electronics,4,50,49.5,200
441,22:00:00,85,Male,57,Beauty,4,300,351,1200
976,19:50:00,56,Female,48,Beauty,2,300,345,600
1055,21:35:00,97,Male,31,Beauty,4,30,37.5,120
1428,18:44:00,96,Female,40,Electronics,4,50,57,200
1441,21:38:00,63,Male,57,Beauty,4,300,354,1200
1976,21:10:00,108,Female,48,Beauty,2,300,360,600
149,17:52:00,73,Male,22,Clothing,3,25,27,75
227,19:19:00,87,Male,36,Electronics,2,50,50.5,100
393,18:52:00,85,Female,22,Beauty,2,500,595,1000
401,19:03:00,51,Female,62,Clothing,1,300,372,300
546,22:32:00,57,Female,36,Electronics,4,50,53.5,200
872,22:18:00,113,Female,63,Beauty,3,25,24.75,75
914,22:25:00,83,Female,59,Electronics,1,500,510,500
1149,19:23:00,98,Male,22,Clothing,3,25,29.75,75
1227,20:09:00,103,Male,36,Electronics,2,50,47.5,100
1393,17:24:00,56,Female,22,Beauty,2,500,580,1000
1401,21:20:00,85,Female,62,Clothing,1,300,294,300
1546,19:06:00,93,Female,36,Electronics,4,50,48,200
1872,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1914,17:49:00,70,Female,59,Electronics,1,500,510,500
310,21:34:00,76,Female,28,Beauty,1,25,31,25
844,17:54:00,95,Male,35,Clothing,3,50,62,150
852,19:35:00,82,Female,41,Clothing,1,300,375,300
1310,21:31:00,74,Female,28,Beauty,1,25,24.75,25
1844,20:30:00,70,Male,35,Clothing,3,50,50.5,150
1852,18:09:00,109,Female,41,Clothing,1,300,333,300
97,18:17:00,112,Female,51,Beauty,2,500,555,1000
619,18:10:00,56,Male,47,Electronics,4,25,26.25,100
948,22:06:00,52,Female,23,Electronics,3,25,28.75,75
1097,20:53:00,86,Female,51,Beauty,2,500,485,1000
1619,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1948,21:09:00,100,Female,23,Electronics,3,25,24.5,75
456,19:45:00,51,Male,57,Electronics,2,30,33.9,60
627,18:14:00,79,Male,57,Clothing,1,50,55.5,50
1456,18:49:00,85,Male,57,Electronics,2,30,37.2,60
1627,17:21:00,84,Male,57,Clothing,1,50,60,50
22,17:11:00,66,Male,18,Clothing,2,50,60.5,100
121,18:57:00,110,Female,28,Electronics,4,50,54.5,200
431,22:02:00,99,Male,63,Electronics,4,300,345,1200
1022,17:49:00,69,Male,18,Clothing,2,50,52.5,100
1121,21:10:00,95,Female,28,Electronics,4,50,50.5,200
1431,21:28:00,114,Male,63,Electronics,4,300,312,1200
370,21:04:00,61,Male,23,Electronics,2,30,34.8,60
711,22:26:00,103,Male,26,Electronics,3,500,575,1500
754,18:40:00,90,Female,43,Electronics,4,25,23.75,100
943,19:29:00,90,Female,57,Clothing,4,300,318,1200
1370,22:51:00,90,Male,23,Electronics,2,30,36,60
1711,20:33:00,113,Male,26,Electronics,3,500,570,1500
1754,21:03:00,107,Female,43,Electronics,4,25,28.5,100
1943,21:00:00,108,Female,57,Clothing,4,300,321,1200
350,17:41:00,61,Male,25,Beauty,3,25,28.5,75
786,20:38:00,78,Male,48,Clothing,4,25,28.5,100
1350,22:02:00,93,Male,25,Beauty,3,25,29.25,75
1786,21:26:00,69,Male,48,Clothing,4,25,28.75,100
109,19:57:00,94,Female,34,Electronics,4,500,560,2000
191,21:24:00,71,Male,64,Beauty,1,25,28.25,25
1109,22:13:00,114,Female,34,Electronics,4,500,590,2000
1191,17:20:00,88,Male,64,Beauty,1,25,25,25
340,22:59:00,54,Female,36,Clothing,4,300,294,1200
555,19:35:00,103,Male,25,Beauty,1,300,360,300
826,19:08:00,81,Female,46,Clothing,1,300,303,300
962,22:02:00,76,Male,44,Clothing,2,30,35.1,60
1340,20:55:00,92,Female,36,Clothing,4,300,348,1200
1555,18:54:00,55,Male,25,Beauty,1,300,312,300
1826,22:05:00,104,Female,46,Clothing,1,300,297,300
1962,18:59:00,65,Male,44,Clothing,2,30,32.7,60
249,20:17:00,109,Male,20,Clothing,1,50,53.5,50
1249,21:44:00,95,Male,20,Clothing,1,50,60,50
922,22:54:00,103,Male,41,Electronics,1,50,60.5,50
1922,20:07:00,72,Male,41,Electronics,1,50,48.5,50
600,18:39:00,64,Female,59,Beauty,2,500,525,1000
680,22:04:00,110,Female,53,Clothing,3,300,330,900
770,22:49:00,71,Male,32,Clothing,1,50,55,50
1600,17:44:00,67,Female,59,Beauty,2,500,575,1000
1680,17:12:00,72,Female,53,Clothing,3,300,324,900
1770,20:08:00,65,Male,32,Clothing,1,50,56,50
60,18:15:00,91,Male,30,Beauty,3,50,60.5,150
250,23:00:00,91,Male,48,Electronics,1,50,60.5,50
516,18:38:00,85,Male,30,Beauty,4,25,24.25,100
937,19:57:00,50,Female,62,Beauty,1,500,510,500
1060,18:29:00,71,Male,30,Beauty,3,50,57,150
1250,20:39:00,96,Male,48,Electronics,1,50,48.5,50
1516,17:19:00,54,Male,30,Beauty,4,25,24.5,100
1937,17:57:00,52,Female,62,Beauty,1,500,620,500
318,21:26:00,57,Male,61,Clothing,1,25,29.25,25
342,17:24:00,85,Female,43,Clothing,4,500,500,2000
564,20:14:00,114,Male,50,Electronics,2,50,55.5,100
767,22:44:00,72,Male,39,Beauty,3,25,24.5,75
1318,22:57:00,55,Male,61,Clothing,1,25,27,25
1342,23:00:00,114,Female,43,Clothing,4,500,485,2000
1564,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1767,17:35:00,87,Male,39,Beauty,3,25,28.25,75
503,20:06:00,63,Male,45,Beauty,4,500,570,2000
869,22:16:00,51,Male,37,Beauty,3,500,485,1500
1503,18:28:00,67,Male,45,Beauty,4,500,605,2000
1869,19:51:00,113,Male,37,Beauty,3,500,605,1500
126,18:16:00,63,Female,28,Clothing,3,30,28.8,90
349,17:05:00,78,Female,57,Beauty,1,50,48.5,50
440,20:15:00,110,Male,64,Clothing,2,300,348,600
1126,17:12:00,62,Female,28,Clothing,3,30,28.8,90
1349,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1440,19:20:00,86,Male,64,Clothing,2,300,354,600
124,21:17:00,83,Male,33,Clothing,4,500,515,2000
324,17:52:00,54,Female,52,Electronics,3,50,49,150
677,21:13:00,65,Female,19,Beauty,3,500,555,1500
1124,20:04:00,83,Male,33,Clothing,4,500,515,2000
1324,20:29:00,56,Female,52,Electronics,3,50,55,150
1677,20:51:00,84,Female,19,Beauty,3,500,490,1500
30,20:05:00,59,Female,39,Beauty,3,300,285,900
226,17:02:00,69,Female,61,Clothing,1,50,57.5,50
229,19:23:00,92,Male,58,Beauty,3,30,36.9,90
896,19:17:00,56,Female,30,Electronics,2,25,30.75,50
959,17:59:00,54,Female,42,Electronics,2,30,28.5,60
998,17:32:00,61,Female,23,Beauty,4,25,30.5,100
1030,18:02:00,96,Female,39,Beauty,3,300,309,900
1226,17:52:00,102,Female,61,Clothing,1,50,51,50
1229,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1896,20:19:00,87,Female,30,Electronics,2,25,30.75,50
1959,19:56:00,95,Female,42,Electronics,2,30,34.2,60
1998,19:53:00,90,Female,23,Beauty,4,25,24,100
12,22:09:00,114,Male,35,Beauty,3,25,25.25,75
1012,18:47:00,56,Male,35,Beauty,3,25,27.25,75
710,21:11:00,71,Female,26,Electronics,3,500,495,1500
776,18:57:00,109,Male,35,Clothing,3,30,30.9,90
817,21:12:00,87,Male,30,Beauty,4,50,49,200
1710,20:14:00,104,Female,26,Electronics,3,500,610,1500
1776,20:07:00,111,Male,35,Clothing,3,30,32.1,90
1817,21:22:00,82,Male,30,Beauty,4,50,50,200
334,20:37:00,103,Male,31,Electronics,3,300,360,900
343,18:44:00,68,Male,21,Electronics,2,25,30,50
628,18:00:00,66,Female,19,Beauty,4,50,59.5,200
983,20:12:00,61,Female,29,Clothing,1,300,345,300
1334,20:37:00,60,Male,31,Electronics,3,300,366,900
1343,20:10:00,87,Male,21,Electronics,2,25,28.5,50
1628,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1983,21:38:00,114,Female,29,Clothing,1,300,303,300
141,19:26:00,54,Female,22,Electronics,1,50,59,50
145,19:21:00,64,Female,39,Clothing,3,25,27.5,75
507,21:40:00,52,Female,37,Electronics,3,500,485,1500
841,20:58:00,108,Male,31,Electronics,4,25,28.5,100
898,20:55:00,53,Female,42,Clothing,3,30,35.1,90
951,21:35:00,58,Male,33,Beauty,2,50,57.5,100
1141,19:13:00,65,Female,22,Electronics,1,50,58,50
1145,19:19:00,87,Female,39,Clothing,3,25,31,75
1507,22:14:00,95,Female,37,Electronics,3,500,520,1500
1841,18:55:00,94,Male,31,Electronics,4,25,28.25,100
1898,18:17:00,81,Female,42,Clothing,3,30,35.1,90
1951,18:56:00,54,Male,33,Beauty,2,50,59.5,100
181,19:59:00,79,Male,19,Electronics,4,300,327,1200
1181,18:28:00,84,Male,19,Electronics,4,300,354,1200
784,22:44:00,71,Female,34,Electronics,1,500,610,500
1784,20:58:00,100,Female,34,Electronics,1,500,500,500
20,21:35:00,85,Male,22,Clothing,3,300,345,900
690,18:39:00,91,Female,52,Clothing,3,300,324,900
1020,18:30:00,86,Male,22,Clothing,3,300,300,900
1690,17:36:00,101,Female,52,Clothing,3,300,369,900
47,17:22:00,96,Female,40,Beauty,3,500,600,1500
405,17:55:00,79,Female,25,Clothing,4,300,324,1200
1047,21:53:00,84,Female,40,Beauty,3,500,490,1500
1405,20:08:00,91,Female,25,Clothing,4,300,342,1200
205,17:20:00,88,Female,43,Clothing,1,25,25.5,25
512,18:00:00,56,Female,57,Beauty,1,25,9.5,25
565,20:24:00,75,Female,45,Beauty,2,30,9,60
761,22:16:00,64,Female,33,Clothing,1,500,275,500
762,17:49:00,56,Female,24,Electronics,2,25,10.25,50
950,21:27:00,75,Male,36,Clothing,3,300,144,900
1205,19:19:00,97,Female,43,Clothing,1,25,7.25,25
1512,20:05:00,105,Female,57,Beauty,1,25,13.25,25
1565,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1761,18:46:00,72,Female,33,Clothing,1,500,200,500
1762,18:43:00,81,Female,24,Electronics,2,25,11,50
1950,19:23:00,50,Male,36,Clothing,3,300,84,900
86,18:55:00,69,Male,19,Beauty,3,30,15.6,90
173,17:30:00,85,Male,64,Electronics,4,30,14.1,120
1086,19:50:00,84,Male,19,Beauty,3,30,16.5,90
1173,21:03:00,70,Male,64,Electronics,4,30,15,120
595,21:35:00,65,Female,18,Clothing,4,500,210,2000
827,19:24:00,96,Male,61,Beauty,3,300,165,900
965,21:45:00,84,Male,22,Clothing,4,50,13,200
1595,17:44:00,115,Female,18,Clothing,4,500,255,2000
1827,20:02:00,62,Male,61,Beauty,3,300,132,900
1965,20:03:00,93,Male,22,Clothing,4,50,21.5,200
388,19:04:00,60,Male,50,Electronics,1,25,12.25,25
631,22:18:00,92,Male,56,Electronics,3,30,16.5,90
1388,18:12:00,89,Male,50,Electronics,1,25,6.75,25
1631,19:11:00,75,Male,56,Electronics,3,30,12.3,90
554,21:04:00,94,Female,46,Beauty,3,50,13,150
812,17:45:00,89,Male,19,Electronics,3,25,11.25,75
1554,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1812,22:19:00,85,Male,19,Electronics,3,25,12,75
58,19:18:00,53,Male,18,Clothing,4,300,75,1200
952,18:09:00,69,Female,57,Clothing,1,25,13.25,25
1058,18:31:00,100,Male,18,Clothing,4,300,153,1200
1952,22:13:00,114,Female,57,Clothing,1,25,13.5,25
345,18:56:00,104,Male,62,Electronics,1,30,13.5,30
458,21:35:00,110,Female,39,Electronics,4,25,7,100
582,21:38:00,110,Male,35,Clothing,3,300,75,900
963,18:24:00,76,Female,55,Beauty,1,50,13,50
1345,17:50:00,98,Male,62,Electronics,1,30,11.4,30
1458,19:21:00,95,Female,39,Electronics,4,25,9.75,100
1582,19:12:00,56,Male,35,Clothing,3,300,114,900
1963,20:56:00,115,Female,55,Beauty,1,50,20.5,50
369,19:42:00,111,Male,23,Electronics,3,500,215,1500
706,22:19:00,66,Male,51,Electronics,4,25,8,100
747,18:12:00,51,Male,23,Beauty,1,30,9.3,30
1369,21:14:00,64,Male,23,Electronics,3,500,180,1500
1706,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1747,18:22:00,87,Male,23,Beauty,1,30,16.2,30
533,17:19:00,92,Male,19,Electronics,3,500,155,1500
1533,19:35:00,67,Male,19,Electronics,3,500,255,1500
169,18:47:00,73,Male,18,Beauty,3,500,145,1500
645,22:11:00,51,Female,35,Electronics,4,30,11.1,120
968,20:34:00,101,Female,48,Clothing,3,300,120,900
997,20:36:00,51,Male,52,Beauty,3,30,15,90
1169,17:12:00,101,Male,18,Beauty,3,500,255,1500
1645,17:27:00,109,Female,35,Electronics,4,30,9,120
1968,19:09:00,75,Female,48,Clothing,3,300,153,900
1997,21:09:00,99,Male,52,Beauty,3,30,10.2,90
57,20:12:00,64,Female,63,Beauty,1,30,10.2,30
137,20:42:00,66,Male,46,Beauty,2,500,125,1000
778,18:28:00,105,Female,47,Beauty,4,25,13.75,100
1057,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1137,22:34:00,104,Male,46,Beauty,2,500,145,1000
1778,19:57:00,94,Female,47,Beauty,4,25,11.25,100
599,19:07:00,82,Female,28,Beauty,2,50,24.5,100
938,17:55:00,103,Male,49,Clothing,4,50,23,200
1599,17:23:00,110,Female,28,Beauty,2,50,20.5,100
1938,20:15:00,76,Male,49,Clothing,4,50,13.5,200
234,17:42:00,64,Female,62,Electronics,2,25,13.75,50
1234,17:46:00,78,Female,62,Electronics,2,25,8.25,50
410,19:41:00,64,Female,29,Clothing,2,50,14.5,100
417,22:03:00,109,Male,43,Electronics,3,300,162,900
581,21:16:00,103,Female,48,Beauty,2,30,13.8,60
1410,18:47:00,72,Female,29,Clothing,2,50,22.5,100
1417,17:43:00,54,Male,43,Electronics,3,300,147,900
1581,18:57:00,108,Female,48,Beauty,2,30,9.9,60
74,19:50:00,56,Female,18,Beauty,4,500,205,2000
87,18:09:00,104,Female,28,Beauty,2,50,15.5,100
803,17:16:00,60,Male,39,Clothing,4,25,6.75,100
1074,20:18:00,67,Female,18,Beauty,4,500,230,2000
1087,23:00:00,81,Female,28,Beauty,2,50,15,100
1803,19:36:00,101,Male,39,Clothing,4,25,8.5,100
424,19:21:00,101,Male,57,Beauty,4,300,147,1200
641,18:30:00,105,Female,40,Electronics,1,300,144,300
918,21:59:00,114,Female,42,Electronics,3,30,16.2,90
1424,21:32:00,54,Male,57,Beauty,4,300,111,1200
1641,17:41:00,65,Female,40,Electronics,1,300,165,300
1918,21:57:00,56,Female,42,Electronics,3,30,13.2,90
1,19:10:00,50,Male,34,Beauty,3,50,16,150
95,19:57:00,103,Female,32,Clothing,2,30,7.5,60
171,20:10:00,109,Female,52,Clothing,3,300,126,900
1001,20:11:00,99,Male,34,Beauty,3,50,22,150
1095,17:56:00,56,Female,32,Clothing,2,30,9.9,60
1171,21:05:00,87,Female,52,Clothing,3,300,84,900
156,19:34:00,60,Female,43,Clothing,4,25,7,100
493,20:10:00,95,Male,41,Beauty,2,25,7.75,50
1156,21:10:00,68,Female,43,Clothing,4,25,13.5,100
1493,21:49:00,58,Male,41,Beauty,2,25,6.75,50
115,19:21:00,67,Male,51,Clothing,3,500,255,1500
715,20:57:00,55,Female,42,Beauty,4,25,6.25,100
1115,17:41:00,99,Male,51,Clothing,3,500,180,1500
1715,19:35:00,89,Female,42,Beauty,4,25,9.75,100
267,17:53:00,84,Female,32,Beauty,3,30,12,90
362,22:43:00,101,Male,50,Clothing,1,25,10.25,25
856,17:43:00,102,Male,54,Electronics,4,30,9.3,120
1267,21:03:00,91,Female,32,Beauty,3,30,9.6,90
1362,18:53:00,104,Male,50,Clothing,1,25,11,25
1856,21:34:00,114,Male,54,Electronics,4,30,16.2,120
84,17:17:00,89,Female,38,Electronics,3,30,10.2,90
795,19:51:00,71,Male,57,Electronics,1,300,102,300
1084,20:37:00,93,Female,38,Electronics,3,30,7.8,90
1795,18:50:00,86,Male,57,Electronics,1,300,105,300
24,22:59:00,59,Female,49,Clothing,1,300,87,300
215,21:20:00,101,Male,58,Clothing,3,500,145,1500
739,17:09:00,57,Male,36,Beauty,1,25,10.25,25
1024,21:51:00,72,Female,49,Clothing,1,300,126,300
1215,20:44:00,107,Male,58,Clothing,3,500,130,1500
1739,17:52:00,67,Male,36,Beauty,1,25,11.25,25
289,20:29:00,107,Male,53,Electronics,2,30,8.1,60
741,22:30:00,53,Male,48,Clothing,1,300,141,300
810,18:04:00,76,Male,59,Electronics,4,25,13.75,100
1289,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1741,20:47:00,70,Male,48,Clothing,1,300,132,300
1810,18:29:00,106,Male,59,Electronics,4,25,13.5,100
266,18:26:00,66,Female,19,Electronics,2,30,14.4,60
389,19:06:00,109,Male,21,Clothing,2,25,12.25,50
1266,20:08:00,79,Female,19,Electronics,2,30,15.6,60
1389,18:11:00,60,Male,21,Clothing,2,25,9.5,50
112,18:44:00,57,Male,37,Clothing,3,500,165,1500
566,19:15:00,106,Female,64,Clothing,1,30,8.4,30
608,22:19:00,112,Female,55,Electronics,3,500,200,1500
1112,17:11:00,94,Male,37,Clothing,3,500,180,1500
1566,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1608,21:01:00,87,Female,55,Electronics,3,500,265,1500
348,20:20:00,83,Female,35,Electronics,2,300,147,600
1348,17:21:00,79,Female,35,Electronics,2,300,87,600
199,21:34:00,53,Male,45,Beauty,3,500,135,1500
258,17:40:00,109,Female,37,Clothing,1,50,22,50
485,17:30:00,101,Male,24,Electronics,1,30,11.4,30
576,17:30:00,113,Female,33,Beauty,3,50,20,150
1199,17:46:00,110,Male,45,Beauty,3,500,190,1500
1258,20:27:00,64,Female,37,Clothing,1,50,21.5,50
1485,18:29:00,66,Male,24,Electronics,1,30,15.6,30
1576,18:34:00,108,Female,33,Beauty,3,50,27.5,150
65,20:03:00,84,Male,51,Electronics,4,500,160,2000
311,21:01:00,61,Female,32,Beauty,4,25,9.75,100
791,16:28:00,106,Female,51,Beauty,1,25,11.75,25
971,16:50:00,64,Female,27,Electronics,4,50,26.5,200
999,16:45:00,110,Female,36,Electronics,3,50,21.5,150
1065,15:16:00,76,Male,51,Electronics,4,500,175,2000
1311,15:22:00,84,Female,32,Beauty,4,25,9.25,100
1791,14:52:00,87,Female,51,Beauty,1,25,7,25
1971,16:19:00,90,Female,27,Electronics,4,50,19,200
1999,13:06:00,61,Female,36,Electronics,3,50,13,150
395,15:00:00,76,Male,50,Electronics,2,500,175,1000
535,13:46:00,59,Male,47,Beauty,3,30,16.2,90
580,14:44:00,104,Female,31,Clothing,3,500,200,1500
712,14:15:00,108,Female,57,Beauty,2,25,11.5,50
868,13:39:00,110,Female,25,Electronics,1,300,111,300
1395,14:18:00,91,Male,50,Electronics,2,500,130,1000
1535,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1580,15:47:00,105,Female,31,Clothing,3,500,250,1500
1712,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1868,16:23:00,78,Female,25,Electronics,1,300,138,300
531,12:30:00,105,Male,31,Electronics,1,500,275,500
550,16:58:00,80,Male,40,Clothing,3,300,90,900
1531,13:19:00,56,Male,31,Electronics,1,500,250,500
1550,13:11:00,73,Male,40,Clothing,3,300,147,900
392,13:11:00,77,Male,27,Clothing,2,300,78,600
453,14:45:00,90,Female,26,Clothing,2,500,265,1000
540,16:17:00,79,Female,46,Electronics,3,300,87,900
625,13:36:00,68,Male,31,Clothing,1,300,123,300
1392,12:28:00,70,Male,27,Clothing,2,300,90,600
1453,13:24:00,113,Female,26,Clothing,2,500,205,1000
1540,16:51:00,115,Female,46,Electronics,3,300,147,900
1625,16:36:00,52,Male,31,Clothing,1,300,147,300
244,13:57:00,101,Male,28,Beauty,2,50,20.5,100
355,13:42:00,96,Female,55,Electronics,1,500,260,500
468,14:32:00,86,Male,40,Electronics,1,25,12.25,25
700,15:07:00,61,Male,36,Electronics,4,500,250,2000
752,16:06:00,79,Male,29,Clothing,2,50,13,100
828,15:54:00,76,Female,33,Electronics,4,300,132,1200
1244,16:47:00,100,Male,28,Beauty,2,50,19.5,100
1355,13:19:00,107,Female,55,Electronics,1,500,155,500
1468,13:14:00,73,Male,40,Electronics,1,25,9.75,25
1700,16:10:00,87,Male,36,Electronics,4,500,210,2000
1752,13:01:00,79,Male,29,Clothing,2,50,14.5,100
1828,14:14:00,99,Female,33,Electronics,4,300,165,1200
80,16:51:00,82,Female,64,Clothing,2,30,12.3,60
214,16:31:00,53,Male,20,Beauty,2,30,8.1,60
361,16:37:00,112,Female,34,Electronics,4,300,81,1200
526,12:47:00,65,Male,33,Clothing,2,50,19.5,100
1080,13:31:00,70,Female,64,Clothing,2,30,13.2,60
1214,14:24:00,50,Male,20,Beauty,2,30,11.1,60
